id,umisid,degree_id,intake_id,myear,mmonth,amount,remarks,fee_type,msemester,module_code,txn_datetime,initial_mail,posting_date,inactive_mail_sem2,inactive_mail_sem1,third_reminder_sem2,third_reminder_sem1,first_reminder_sem2,first_reminder_sem1,second_reminder_sem2,second_reminder_sem1
852,22003588,21,12,1,NULL,450000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
853,21003888,21,12,1,NULL,450000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
854,21004219,21,12,1,NULL,450000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
855,21004319,21,12,1,NULL,450000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
856,21004321,21,12,1,NULL,450000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
857,21004501,21,12,1,NULL,450000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
858,21004668,21,12,1,NULL,450000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
859,21005075,21,12,1,NULL,450000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
860,21005281,21,12,1,NULL,450000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
861,21005323,21,12,1,NULL,450000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
862,21005341,21,12,1,NULL,450000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
863,21005375,21,12,1,NULL,450000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
864,21005479,21,12,1,NULL,450000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
865,21006797,21,12,1,NULL,450000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
866,21006828,21,12,1,NULL,450000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
867,21007021,21,12,1,NULL,450000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
868,21007981,21,12,1,NULL,450000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
869,22008748,21,12,1,NULL,450000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
870,21009035,21,12,1,NULL,450000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
871,21009802,21,12,1,NULL,450000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
872,21010441,21,12,1,NULL,450000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
873,21010528,21,12,1,NULL,450000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
874,21011248,21,12,1,NULL,450000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
875,21011375,21,12,1,NULL,450000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
876,21011748,21,12,1,NULL,450000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
877,21012121,21,12,1,NULL,450000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
878,22012215,21,12,1,NULL,450000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
879,21012268,21,12,1,NULL,450000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
880,21012979,21,12,1,NULL,450000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
881,21013021,21,12,1,NULL,450000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
882,10025827,21,12,1,NULL,450000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
883,21013199,21,12,1,NULL,450000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
884,10023872,21,12,1,NULL,450000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
885,21015468,21,12,1,NULL,450000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
886,21015815,21,12,1,NULL,450000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
887,21016079,21,12,1,NULL,450000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
888,10026811,21,12,1,NULL,450000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
889,21016256,21,12,1,NULL,450000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
890,21004228,22,12,1,NULL,550000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
891,21005179,22,12,1,NULL,550000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
892,21006361,22,12,1,NULL,550000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
893,10026433,22,12,1,NULL,550000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
894,21011428,22,12,1,NULL,550000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
895,21011939,22,12,1,NULL,550000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
896,10023929,22,12,1,NULL,550000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
897,10026031,22,12,1,NULL,550000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
898,10025792,22,12,1,NULL,550000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
899,10024738,22,12,1,NULL,550000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
900,10024086,22,12,1,NULL,550000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
901,21014579,22,12,1,NULL,550000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
902,10025693,22,12,1,NULL,550000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
903,21015455,22,12,1,NULL,550000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
904,10025092,22,12,1,NULL,550000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
905,21016055,22,12,1,NULL,550000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
906,10021603,22,12,1,NULL,550000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
907,10027078,22,12,1,NULL,550000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
908,10026292,22,12,1,NULL,550000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
909,21002839,23,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
910,22002899,23,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
911,21002956,23,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
912,21003056,23,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
913,21003139,23,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
914,21003155,23,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
915,21003168,23,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
916,21003179,23,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
917,21003268,23,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
918,21003297,23,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
919,21003419,23,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
920,21003448,23,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
921,21003455,23,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
922,21003515,23,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
923,21003556,23,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
924,21003575,23,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
925,21003702,23,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
926,21003856,23,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
927,21003875,23,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
928,21003923,23,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
929,21003948,23,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
930,21004128,23,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
931,21004199,23,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
932,21004256,23,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
933,21004295,23,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
934,21004339,23,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
935,21004399,23,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
936,21004499,23,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
937,21004556,23,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
938,21004561,23,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
939,21004579,23,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
940,21004588,23,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
941,21004681,23,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
942,21004763,23,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
943,21004819,23,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
944,21004977,23,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
945,21005028,23,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
946,21005039,23,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
947,21005056,23,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
948,21005128,23,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
949,21005148,23,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
950,21005161,23,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
951,21005195,23,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
952,21005239,23,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
953,21005248,23,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
954,21005255,23,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
955,21005268,23,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
956,21005356,23,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
957,21005521,23,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
958,21005548,23,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
959,21005555,23,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
960,21005756,23,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
961,21005817,23,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
962,21005928,23,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
963,21005975,23,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
964,21006102,23,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
965,21006199,23,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
966,21006275,23,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
967,21006301,23,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
968,21006319,23,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
969,21006356,23,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
970,21006395,23,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
971,21006479,23,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
972,21006502,23,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
973,21006721,23,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
974,21006888,23,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
975,21006919,23,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
976,21007039,23,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
977,21007217,23,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
978,21007439,23,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
979,21007595,23,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
980,21007679,23,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
981,21007681,23,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
982,21007801,23,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
983,21007861,23,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
984,21007879,23,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
985,21007888,23,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
986,21007921,23,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
987,10026699,23,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
988,21008156,23,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
989,21008248,23,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
990,21008281,23,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
991,21008328,23,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
992,21008615,23,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
993,21008656,23,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
994,21008683,23,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
995,21008902,23,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
996,21008928,23,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
997,21009001,23,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
998,21009348,23,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
999,21009419,23,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
1000,21009439,23,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
1001,21009468,23,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
1002,21009737,23,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
1003,21009779,23,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
1004,21009781,23,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
1005,21009799,23,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
1006,21009839,23,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
1007,21009899,23,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
1008,21009935,23,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
1009,21010128,23,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
1010,21010188,23,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
1011,21010199,23,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
1012,21010223,23,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
1013,21010302,23,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
1014,21010499,23,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
1015,21010556,23,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
1016,21010577,23,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
1017,21010621,23,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
1018,21010639,23,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
1019,21010728,23,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
1020,21010919,23,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
1021,21010981,23,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
1022,21011002,23,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
1023,21011056,23,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
1024,21011219,23,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
1025,10022162,23,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
1026,21011356,23,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
1027,21011461,23,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
1028,21011502,23,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
